Date,BEP,EIX,NEE,PCG,SRE,TSLA,Day,Week_Day,Week_Num,Month,Year,Mon,Tue,Wed,Thur,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_ID
4/13/16,29.01000023,70.06999969,116.4800034,58.83000183,103.9700012,254.5299988,13,4,16,4,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/14/16,29.26000023,70.04000092,116.1500015,58.84999847,103.9100037,251.8600006,14,5,16,4,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/15/16,29.20000076,71.05999756,117.4300003,59.27999878,104.5999985,254.5099945,15,6,16,4,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/18/16,29.29000092,71.05999756,117.7699966,59.54999924,104.4800034,253.8800049,18,2,17,4,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/19/16,29.32999992,71.41999817,118.0999985,59.58000183,104.2099991,247.3699951,19,3,17,4,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/20/16,29.45999908,69.51000214,115.5100021,58.40000153,102.4300003,249.9700012,20,4,17,4,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/21/16,29.42000008,68,112.9100037,56.61999893,100.4700012,248.2899933,21,5,17,4,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/22/16,29.51000023,68.65000153,114.4400024,56.99000168,101.1399994,253.75,22,6,17,4,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/25/16,29.27000046,68.72000122,114.4700012,57.09999847,101.3000031,251.8200073,25,2,18,4,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/26/16,28.92000008,68.83000183,115.5199966,57,101.1999969,253.7400055,26,3,18,4,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/27/16,29.14999962,69.98000336,116.8899994,57.75999832,102.8700027,251.4700012,27,4,18,4,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/28/16,29.47999954,70.11000061,116.4700012,57.75999832,103.0899963,247.7100067,28,5,18,4,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4/29/16,29,70.70999908,117.5800018,58.20000076,103.3499985,240.7599945,29,6,18,4,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
5/2/16,29.07999992,71.44000244,118.0599976,58.66999817,104.8899994,241.8000031,2,2,19,5,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/3/16,29.22999954,71.66999817,118.4199982,59.00999832,104.8899994,232.3200073,3,3,19,5,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/4/16,29.18000031,72.76000214,119.4599991,59.13999939,105.0699997,222.5599976,4,4,19,5,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/5/16,29.70999908,72.30000305,118.8499985,59.15000153,105.4400024,211.5299988,5,5,19,5,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/6/16,29.52000046,71.98999786,118.4899979,59,104.7600021,214.9299927,6,6,19,5,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/9/16,29.46999931,72.58999634,118.8899994,59.11999893,104.6299973,208.9199982,9,2,20,5,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/10/16,29.78000069,71.31999969,119.5999985,59.25,104.6600037,208.6900024,10,3,20,5,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/11/16,30.12999916,71.97000122,119.6900024,59.13999939,105.3499985,208.9600067,11,4,20,5,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/12/16,29.93000031,71.94000244,121.1500015,59.24000168,105.3700027,207.2799988,12,5,20,5,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/13/16,29.79000092,71.41000366,120.7600021,59.16999817,104.4000015,207.6100006,13,6,20,5,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/16/16,29.96999931,71.41000366,121.4800034,59.09999847,104.6100006,208.2899933,16,2,21,5,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/17/16,29.98999977,70.11000061,119.7799988,57.65000153,103.9800034,204.6600037,17,3,21,5,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/18/16,29.52000046,68.98999786,118.0199966,57.00999832,102.3199997,211.1699982,18,4,21,5,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/19/16,28.87000084,69.58000183,118.4100037,57.54000092,102.9800034,215.2100067,19,5,21,5,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/20/16,28.98999977,70.05000305,119.3300018,57.63000107,103.6299973,220.2799988,20,6,21,5,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/23/16,28.93000031,69.22000122,117.9899979,57.61000061,102.8300018,216.2200012,23,2,22,5,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/24/16,29.47999954,69.91000366,119.8899994,58.54000092,104.3300018,217.9100037,24,3,22,5,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/25/16,29.45999908,69.76999664,119.0999985,58.45000076,104.5800018,219.5800018,25,4,22,5,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/26/16,29.51000023,70.83999634,119.8199997,59.38999939,104.7699966,225.1199951,26,5,22,5,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/27/16,29.22999954,70.77999878,119.8399963,59.52000046,105.3499985,223.0399933,27,6,22,5,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
5/31/16,28.87000084,71.62999725,120.1200027,60.08000183,107.1200027,223.2299957,31,3,23,5,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
6/1/16,29.26000023,71.56999969,120.1500015,60.31000137,106.7799988,219.5599976,1,4,23,6,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/2/16,29.22999954,71.76000214,119.8099976,60.59999847,106.7300034,218.9600067,2,5,23,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/3/16,29.5,72.52999878,121.8000031,61.54999924,109.4599991,218.9900055,3,6,23,6,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/6/16,30.21999931,72.54000092,121.75,61.29999924,109.0299988,220.6799927,6,2,24,6,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/7/16,29.43000031,72.44000244,121.1100006,61.63999939,108.6900024,232.3399963,7,3,24,6,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/8/16,29.38999939,72.90000153,122.9199982,62.00999832,109.5500031,235.5200043,8,4,24,6,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/9/16,29.40999985,73.66000366,123.9800034,62.97999954,110,229.3600006,9,5,24,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/10/16,29.27000046,73.95999908,123.8300018,63.02000046,109.2699966,218.7899933,10,6,24,6,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/13/16,29.12999916,73.87999725,123.5899963,62.59999847,109.4000015,217.8699951,13,2,25,6,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/14/16,29.02000046,74.08000183,124.9800034,62.97999954,110.0800018,214.9600067,14,3,25,6,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/15/16,28.87999916,73.45999908,123.8399963,62.34999847,109.1299973,217.6999969,15,4,25,6,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/16/16,28.95999908,73.91999817,124.8499985,62.95000076,109.3899994,217.9299927,16,5,25,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/17/16,28.48999977,74.12000275,125.0999985,63.02000046,109.6500015,215.4700012,17,6,25,6,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/20/16,28.81999969,73.93000031,124.2399979,62.56999969,109.3099976,219.6999969,20,2,26,6,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/21/16,29.36000061,74.12000275,124.2699966,62.63000107,110.4400024,219.6100006,21,3,26,6,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/22/16,29.23999977,73.83999634,123.6399994,62.15000153,109.5299988,196.6600037,22,4,26,6,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/23/16,29.59000015,73.98999786,123.8099976,62.13000107,111.0800018,196.3999939,23,5,26,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/24/16,28.93000031,74.58999634,123.8000031,62.65999985,110.3399963,193.1499939,24,6,26,6,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/27/16,28.87999916,76.44999695,127.8799973,63.16999817,111.3899994,198.5500031,27,2,27,6,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/28/16,29.31999969,76.04000092,128.4600067,62.40000153,110.4400024,201.7899933,28,3,27,6,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/29/16,29.57999992,76.09999847,127.75,62.58000183,111.2699966,210.1900024,29,4,27,6,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
6/30/16,29.79000092,77.66999817,130.3999939,63.91999817,114.0199966,212.2799988,30,5,27,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
7/1/16,30.14999962,77.65000153,129.7299957,64.02999878,113.4899979,216.5,1,6,27,7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/5/16,30,78.55000305,130.8699951,64.88999939,113.5999985,213.9799957,5,3,28,7,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/6/16,30.68000031,78.40000153,130.8899994,65.38999939,114.5,214.4400024,6,4,28,7,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/7/16,30.07999992,77.04000092,128.3300018,64.40000153,113.0599976,215.9400024,7,5,28,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/8/16,29.76000023,78.16999817,129.9299927,64.83000183,114.1100006,216.7799988,8,6,28,7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/11/16,29.56999969,77.98999786,129.6900024,64.73000336,114.2900009,224.7799988,11,2,29,7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/12/16,29.71999931,76.56999969,127.3300018,63.70000076,113.2200012,224.6499939,12,3,29,7,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/13/16,30.06999969,77.41000366,128.1699982,64.55999756,114.1399994,222.5299988,13,4,29,7,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/14/16,30.53000069,77.11000061,127.2399979,64.19999695,113.0500031,221.5299988,14,5,29,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/15/16,30.45999908,77.18000031,127.5800018,64.62000275,112.9300003,220.3999939,15,6,29,7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/18/16,30.45999908,77.22000122,128.25,64.51999664,112.9499969,226.25,18,2,30,7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/19/16,30.82999992,77.11000061,128.0899963,64.41000366,112.3099976,225.2599945,19,3,30,7,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/20/16,30.82999992,76.51000214,127.2099991,64.26000214,111.9899979,228.3600006,20,4,30,7,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/21/16,30.92000008,76.73999786,128.2599945,64.16000366,113.0599976,220.5,21,5,30,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/22/16,30.78000069,77.63999939,129.8099976,65.01999664,113.7799988,222.2700043,22,6,30,7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/25/16,30.77000046,77.37999725,129.4900055,64.93000031,112.9000015,230.0099945,25,2,31,7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/26/16,30.79999924,76.86000061,128.4299927,64.16000366,112.3600006,229.5099945,26,3,31,7,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/27/16,30.55999947,76.01999664,127.1699982,63.95000076,110.9000015,228.4900055,27,4,31,7,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/28/16,30.85000038,76.44999695,127.4199982,63.75,111.3799973,230.6100006,28,5,31,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
7/29/16,31.04000092,77.37999725,128.2899933,63.93999863,111.8799973,234.7899933,29,6,31,7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
8/1/16,31.07999992,77.05000305,128.5,64.15000153,111.6100006,230.0099945,1,2,32,8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/2/16,31.39999962,76.55999756,127.6299973,64.33000183,110.7900009,227.1999969,2,3,32,8,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/3/16,31.35000038,75.98000336,128.0899963,64.55000305,110.3499985,225.7899933,3,4,32,8,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/4/16,31.63999939,76.23000336,127.4499969,64.51000214,110.2900009,230.6100006,4,5,32,8,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/5/16,30.17000008,74.98999786,125.9899979,63.90000153,107.0400009,230.0299988,5,6,32,8,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/8/16,30.65999985,74.94999695,125.9899979,63.50999832,106.9800034,226.1600037,8,2,33,8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/9/16,30.77000046,75.30000305,126.0699997,63.45999908,106.3899994,229.0800018,9,3,33,8,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/10/16,31.01000023,75.11000061,126.3700027,63.61000061,106.7600021,225.6499939,10,4,33,8,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/11/16,30.79999924,75.5,127.0199966,64.08000183,106.9899979,224.9100037,11,5,33,8,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/12/16,31.15999985,75.83999634,126.7900009,64.12000275,106.9899979,225.6100006,12,6,33,8,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/15/16,31.10000038,74.55999756,125.3199997,63.45000076,105.9100037,225.5899963,15,2,34,8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/16/16,31,73.33000183,123.9899979,62.63999939,104.8000031,223.6100006,16,3,34,8,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/17/16,31.04999924,74.23999786,125.8000031,63.68000031,106.2099991,223.2400055,17,4,34,8,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/18/16,31.32999992,75.05999756,126.9599991,65.16999817,108.4599991,223.5099945,18,5,34,8,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/19/16,31,74.20999908,125.0800018,64.79000092,107.9499969,225,19,6,34,8,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/22/16,30.98999977,74.37999725,125.0400009,64.69000244,107.7600021,222.9299927,22,2,35,8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/23/16,31.03000069,73.97000122,124.2699966,63.84999847,106.8700027,224.8399963,23,3,35,8,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/24/16,30.96999931,73.98999786,124.1500015,63.68999863,106.8000031,222.6199951,24,4,35,8,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/25/16,31.10000038,73.65000153,124.5100021,63.43999863,106.5100021,220.9600067,25,5,35,8,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/26/16,30.87999916,71.90000153,121.6200027,62.09999847,104.4400024,219.9900055,26,6,35,8,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/29/16,30.52000046,72.80999756,122.3399963,62.36000061,104.75,215.1999969,29,2,36,8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/30/16,29.77000046,71.95999908,121.2200012,61.86999893,104.0500031,211.3399963,30,3,36,8,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
8/31/16,30.05999947,72.72000122,120.9400024,61.93999863,104.6299973,212.0099945,31,4,36,8,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
9/1/16,30,72.69999695,121,61.81000137,103.6999969,200.7700043,1,5,36,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/2/16,30.79000092,73.69999695,123.1299973,62.34999847,104.3000031,197.7799988,2,6,36,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/6/16,31.59000015,74.11000061,125.2900009,62.99000168,106.0899963,202.8300018,6,3,37,9,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/7/16,31.44000053,73.76999664,125.0599976,62.90000153,106.0400009,201.7100067,7,4,37,9,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/8/16,31.51000023,73.84999847,125.3799973,63.09000015,107.0599976,197.3600006,8,5,37,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/9/16,30.64999962,71.40000153,120.8600006,60.83000183,102.9000015,194.4700012,9,6,37,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/12/16,30.10000038,72.51999664,123.2900009,61.54999924,104.5299988,198.3000031,12,2,38,9,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/13/16,29.79000092,71.62999725,121.5400009,60.81999969,102.5299988,196.0500031,13,3,38,9,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/14/16,29.71999931,71.83000183,122.0999985,61.43000031,104.1299973,196.4100037,14,4,38,9,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/15/16,29.04000092,72.19999695,122.7300034,61.84000015,105.1999969,200.4199982,15,5,38,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/16/16,29.19000053,73.08000183,123.3199997,62.41999817,106.6200027,205.3999939,16,6,38,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/19/16,29.59000015,73.51999664,124.7399979,62.66999817,107.9400024,206.3399963,19,2,39,9,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/20/16,31.12999916,73.36000061,125.0699997,62.54999924,108.4199982,204.6399994,20,3,39,9,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/21/16,30.45999908,75,127.8399963,63.70999908,110.2699966,205.2200012,21,4,39,9,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/22/16,31.37000084,75.51000214,128.0299988,64.01999664,110.5800018,206.4299927,22,5,39,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/23/16,31.21999931,75.62000275,126.75,64.19999695,109.9100037,207.4499969,23,6,39,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/26/16,31.37999916,75.55000305,126.2300034,63.90000153,110.7600021,208.9900055,26,2,40,9,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/27/16,31.23999977,74.23999786,126.7900009,62.84999847,108.1800003,205.8099976,27,3,40,9,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/28/16,31.14999962,73.69999695,126.4800034,62.38000107,108.6500015,206.2700043,28,4,40,9,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/29/16,30.52000046,72.68000031,123.6999969,61.75999832,106.9499969,200.6999969,29,5,40,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
9/30/16,30.76000023,72.25,122.3199997,61.16999817,107.1900024,204.0299988,30,6,40,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
10/3/16,31.14999962,71.38999939,121.1299973,60.15999985,105.0800018,213.6999969,3,2,41,10,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/4/16,30.79000092,69.88999939,118.9000015,58.81999969,102.7200012,211.4100037,4,3,41,10,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/5/16,30.20000076,69.76000214,118.5400009,58.75,102.7300034,208.4600067,5,4,41,10,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/6/16,30.12000084,69.81999969,118.0299988,59.00999832,103.0899963,201,6,5,41,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/7/16,30,69.88999939,121.7399979,59.31999969,102.6600037,196.6100006,7,6,41,10,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/10/16,30.64999962,70.26000214,122.7799988,59.47000122,104.3099976,200.9499969,10,2,42,10,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/11/16,29.77000046,69.41000366,121.1500015,58.81999969,102.7699966,200.1000061,11,3,42,10,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/12/16,30.14999962,70.05999756,122.9800034,59.31000137,103.4899979,201.5099945,12,4,42,10,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/13/16,30.51000023,71.01000214,124.6299973,60.36999893,104.5999985,200.2400055,13,5,42,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/14/16,30.73999977,70.84999847,124.0299988,59.79999924,104.0100021,196.5099945,14,6,42,10,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/17/16,30.75,71.22000122,124.0599976,60.40000153,104.4599991,193.9600067,17,2,43,10,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/18/16,30.72999954,72.06999969,125.1100006,60.93000031,105.0599976,199.1000061,18,3,43,10,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/19/16,30.82999992,72.01999664,124.5800018,60.88999939,104.6500015,203.5599976,19,4,43,10,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/20/16,30.56999969,71.75,124.1299973,60.84000015,105.3499985,199.1000061,20,5,43,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/21/16,30.75,70.90000153,123.7099991,60.31000137,104.8499985,200.0899963,21,6,43,10,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/24/16,30.78000069,71.26000214,124.3799973,60.50999832,105.2099991,202.7599945,24,2,44,10,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/25/16,30.70999908,71.62000275,125.5199966,60.79000092,106.4100037,202.3399963,25,3,44,10,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/26/16,30.63999939,71.76000214,126.1999969,60.91999817,105.3499985,202.2400055,26,4,44,10,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/27/16,29.96999931,71.41000366,125.1200027,60.70000076,104.5699997,204.0099945,27,5,44,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/28/16,30.20000076,71.87999725,125.7300034,60.99000168,105.0999985,199.9700012,28,6,44,10,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10/31/16,30.54000092,73.48000336,128,62.11999893,107.0999985,197.7299957,31,2,45,10,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
11/1/16,30.55999947,72.5,125.8899994,61.20999908,104.8499985,190.7899933,1,3,45,11,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/2/16,30.05999947,70.69999695,123.6800003,60.25999832,99.36000061,188.0200043,2,4,45,11,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/3/16,28.90999985,71.05000305,123.8399963,60.20000076,100.9800034,187.4199982,3,5,45,11,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/4/16,29.36000061,70.30999756,123.1800003,59.83000183,102.0999985,190.5599976,4,6,45,11,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/7/16,29.85000038,71.56999969,124.6600037,61.09000015,104.0699997,193.2100067,7,2,46,11,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/8/16,29.25,72.26000214,125.1699982,62.02000046,104.3799973,194.9400024,8,3,46,11,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/9/16,28.93000031,70.16999817,117.4899979,59.40999985,99.66999817,190.0599976,9,4,46,11,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/10/16,28.27000046,68.76000214,115.0599976,58.5,97.23999786,185.3500061,10,5,46,11,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11/11/16,27.5,68.84999847,113.5400009,58.47999954,95.69000244,188.5599976,11,6,46,11,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
